SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
AUBANK,EQ,530,547,523.7,541.65,536.75,525,10585689,5675821262.65,10-JUL-2017,99367,INE949L01017
AUBANK,EQ,656.9,661.25,654,657,654.9,654.45,1586054,1042233743.75,02-JAN-2023,16813,INE949L01017,
AUBANK,EQ,658.95,663.9,650,651.05,651,657,1288812,843988004.55,03-JAN-2023,41665,INE949L01017,
AUBANK,EQ,652,655.45,639,641.6,639,651.05,1242852,800625996.95,04-JAN-2023,28838,INE949L01017,
AUBANK,EQ,641.8,644.7,624.15,636.1,633.55,641.6,1987570,1258181489.8,05-JAN-2023,69908,INE949L01017,
AUBANK,EQ,635,639.35,619.45,625.8,625.95,636.1,1634322,1023474983.8,06-JAN-2023,107356,INE949L01017,
AUBANK,EQ,635,635.7,627,633.2,632.7,625.8,1012950,638966167.8,09-JAN-2023,29946,INE949L01017,
AUBANK,EQ,632.9,632.9,617.75,625.2,625,633.2,1056504,658843069.2,10-JAN-2023,41148,INE949L01017,
AUBANK,EQ,625.05,626.95,615.05,622.05,622.4,625.2,1159019,719185444.95,11-JAN-2023,59302,INE949L01017,
AUBANK,EQ,625,631.9,620.4,628.15,628.85,622.05,923943,579486901.55,12-JAN-2023,42103,INE949L01017,
AUBANK,EQ,631.45,631.5,616.3,619.75,619,628.15,1393324,864669828.6,13-JAN-2023,48476,INE949L01017,
AUBANK,EQ,623.65,629.75,618.2,624,624.95,619.75,578028,361261958.05,16-JAN-2023,21555,INE949L01017,
AUBANK,EQ,624.95,630.45,621.65,628,629,624,995664,623748137.65,17-JAN-2023,34532,INE949L01017,
AUBANK,EQ,630,632,625,629.5,629.95,628,658733,414548129.45,18-JAN-2023,26596,INE949L01017,
AUBANK,EQ,628.55,630.8,618.85,621.25,622,629.5,607144,379474988.95,19-JAN-2023,18569,INE949L01017,
AUBANK,EQ,627.85,629.15,613.9,616.35,615.5,621.25,1583943,980943658.4,20-JAN-2023,53829,INE949L01017,
AUBANK,EQ,616.35,645,613.5,640.9,642,616.35,2321545,1478974649,23-JAN-2023,47711,INE949L01017,
AUBANK,EQ,642.5,642.5,630.45,634.7,635,640.9,878065,558567599,24-JAN-2023,50494,INE949L01017,
AUBANK,EQ,633.5,634.95,613.5,615.9,615,634.7,1557125,967474138.25,25-JAN-2023,33532,INE949L01017,
AUBANK,EQ,618.85,626.65,601,603.95,604.3,615.9,1776308,1086121870.3,27-JAN-2023,40292,INE949L01017,
AUBANK,EQ,604,613.65,598.5,606.25,608.5,603.95,1447773,878031621.3,30-JAN-2023,63596,INE949L01017,
AUBANK,EQ,609.4,624,605,618.9,620.25,606.25,926518,569504296.1,31-JAN-2023,34717,INE949L01017,
AUBANK,EQ,622,633,600.3,611.85,609.5,618.9,1069083,664012800.5,01-FEB-2023,41774,INE949L01017,
AUBANK,EQ,610,627.55,607,625.35,626.8,611.85,894783,554224028.7,02-FEB-2023,34491,INE949L01017,
AUBANK,EQ,628,631.25,615,629.15,629.2,625.35,611768,382682502.7,03-FEB-2023,21168,INE949L01017,
AUBANK,EQ,629.25,640.7,627,632.05,628.15,629.15,668139,423376059.1,06-FEB-2023,32040,INE949L01017,
AUBANK,EQ,632.5,650,630.15,649,650,632.05,1562892,1002033948.85,07-FEB-2023,72413,INE949L01017,
AUBANK,EQ,650.95,652.9,645.3,649,649.5,649,776186,503775234.1,08-FEB-2023,30336,INE949L01017,
AUBANK,EQ,652,652.75,636,640.85,639.2,649,713809,457917856.6,09-FEB-2023,38696,INE949L01017,
AUBANK,EQ,642,652.6,642,649.95,651,640.85,739083,478792527.55,10-FEB-2023,43344,INE949L01017,
AUBANK,EQ,648.45,652.75,633.6,634.7,636.2,649.95,1050676,675096765.65,13-FEB-2023,28689,INE949L01017,
AUBANK,EQ,634.7,636.5,628.1,633,632.5,634.7,491778,310830118.95,14-FEB-2023,16174,INE949L01017,
AUBANK,EQ,635.2,638.75,629.55,633.95,636.5,633,848205,537615793.4,15-FEB-2023,21886,INE949L01017,
AUBANK,EQ,639,639.7,623.35,626.45,625.35,633.95,546492,345098414.7,16-FEB-2023,19140,INE949L01017,
AUBANK,EQ,626,626,604.5,613.5,614.45,626.45,1686927,1031692052.8,17-FEB-2023,40520,INE949L01017,
AUBANK,EQ,613.8,614.7,600.5,603.05,602.1,613.5,1506325,910895722.4,20-FEB-2023,47220,INE949L01017,
AUBANK,EQ,607.05,611.5,599.45,605.1,603.95,603.05,1166085,706571534.6,21-FEB-2023,45967,INE949L01017,
AUBANK,EQ,603,606.3,588.25,595.4,596.5,605.1,1077300,641271462.1,22-FEB-2023,28701,INE949L01017,
AUBANK,EQ,596,598.75,585,593.4,597.8,595.4,1294389,767220015.85,23-FEB-2023,39190,INE949L01017,
AUBANK,EQ,597,606.6,595.65,598.05,598.25,593.4,999140,600676361.45,24-FEB-2023,26090,INE949L01017,
AUBANK,EQ,598.05,600.4,586.2,597.2,595.3,598.05,1169695,693367466.05,27-FEB-2023,32842,INE949L01017,
AUBANK,EQ,596.75,606,589.5,592.9,593,597.2,1360975,810864660.05,28-FEB-2023,30363,INE949L01017,
AUBANK,EQ,593,613.5,591,611.5,610.35,592.9,1079988,656698268.45,01-MAR-2023,33432,INE949L01017,
AUBANK,EQ,611,620,605.85,611.35,609,611.5,1774214,1092026978.5,02-MAR-2023,25915,INE949L01017,
AUBANK,EQ,616.25,625.5,610.5,623.25,620.95,611.35,1615160,1001184536.55,03-MAR-2023,34077,INE949L01017,
AUBANK,EQ,625.9,630,622,624.55,625.95,623.25,1067601,667969090.15,06-MAR-2023,30618,INE949L01017,
AUBANK,EQ,618.5,633,618.5,631.1,629.7,624.55,824314,516312545,08-MAR-2023,22318,INE949L01017,
AUBANK,EQ,632,636.65,622.5,623.75,624,631.1,953543,601118366.9,09-MAR-2023,26521,INE949L01017,
AUBANK,EQ,616,626.45,612.3,624.5,624.9,623.75,1421904,879892727.95,10-MAR-2023,25714,INE949L01017,
AUBANK,EQ,619,622.35,594.05,596.45,596,624.5,3529195,2130407641.05,13-MAR-2023,50176,INE949L01017,
AUBANK,EQ,596,606.9,588.3,590.65,590.3,596.45,1493303,886592153.15,14-MAR-2023,43080,INE949L01017,
AUBANK,EQ,596.75,599.65,580.25,583.2,581,590.65,862519,509514739.25,15-MAR-2023,25042,INE949L01017,
AUBANK,EQ,582,588.95,573.85,584,588,583.2,1453328,843696957.4,16-MAR-2023,37133,INE949L01017,
AUBANK,EQ,591.05,594.05,581.3,590.25,589.3,584,1049797,616990860.8,17-MAR-2023,33714,INE949L01017,
AUBANK,EQ,585.05,592.05,573.05,577.1,578.05,590.25,899489,521273237.3,20-MAR-2023,30833,INE949L01017,
AUBANK,EQ,581.2,582.6,568.8,579.6,580,577.1,1113971,640315288.6,21-MAR-2023,26287,INE949L01017,
AUBANK,EQ,584.2,586.95,577.65,579.45,580,579.6,854002,496965643,22-MAR-2023,21234,INE949L01017,
AUBANK,EQ,579,582,567.5,569.65,568.85,579.45,917334,525225522.65,23-MAR-2023,24621,INE949L01017,
AUBANK,EQ,570,570.2,548,559.9,558.7,569.65,2178563,1213013418.75,24-MAR-2023,70800,INE949L01017,
AUBANK,EQ,562,572.75,560.05,566.9,564.15,559.9,1373334,778322011.55,27-MAR-2023,66693,INE949L01017,
AUBANK,EQ,566.9,569.7,551,563.55,562.9,566.9,1763884,986743656.45,28-MAR-2023,74978,INE949L01017,
AUBANK,EQ,563.55,589.95,562.7,585.55,584,563.55,2505188,1451628366.25,29-MAR-2023,74892,INE949L01017,
AUBANK,EQ,584,591.55,578,579.2,578,585.55,1618002,945898577.45,31-MAR-2023,38747,INE949L01017,
AUBANK,EQ,580.4,580.9,560.05,562.8,565.5,579.2,1980458,1126561523.2,03-APR-2023,40506,INE949L01017,
AUBANK,EQ,564.9,571.2,555.75,558.4,558.5,562.8,1578872,886378069.85,05-APR-2023,49368,INE949L01017,
AUBANK,EQ,558.45,571.5,553.65,569.45,569,558.4,2686132,1516097979.1,06-APR-2023,53909,INE949L01017,
AUBANK,EQ,570,572.55,560.2,564.5,565.25,569.45,1052472,594373309.85,10-APR-2023,21910,INE949L01017,
AUBANK,EQ,567.95,588,559.75,576.2,575.3,564.5,1999310,1137233704.1,11-APR-2023,38319,INE949L01017,
AUBANK,EQ,579.8,587.5,574.2,580.15,580.15,576.2,1782378,1036053894,12-APR-2023,36542,INE949L01017,
AUBANK,EQ,630,689.9,625,679.2,676.3,580.15,30807207,20419262258.2,13-APR-2023,593840,INE949L01017,
AUBANK,EQ,670.05,692.95,665.1,688.65,686.5,679.2,5636506,3850752479.2,17-APR-2023,232788,INE949L01017,
AUBANK,EQ,688,696.55,681,693.05,693,688.65,3177457,2195048150.65,18-APR-2023,163386,INE949L01017,
AUBANK,EQ,694,699,674.45,678.6,678.75,693.05,3693818,2526743634.7,19-APR-2023,150481,INE949L01017,
AUBANK,EQ,682,685,674.1,679.4,681.3,678.6,1555616,1056198597.45,20-APR-2023,36473,INE949L01017,
AUBANK,EQ,680.45,680.85,656.85,665.95,665,679.4,3742874,2491298352.45,21-APR-2023,69279,INE949L01017,
AUBANK,EQ,662,669.75,658.65,663.9,664.35,665.95,2852500,1897139524.6,24-APR-2023,59012,INE949L01017,
AUBANK,EQ,667,667.75,658.55,660.15,660,663.9,2107327,1393143259.6,25-APR-2023,47061,INE949L01017,
AUBANK,EQ,649.95,655,630.85,643.4,643.95,660.15,5008439,3203149487.8,26-APR-2023,113054,INE949L01017,
AUBANK,EQ,643.8,649.75,639.05,644.45,642.35,643.4,2272998,1460111205.3,27-APR-2023,56570,INE949L01017,
AUBANK,EQ,643,665.8,643,663.85,663,644.45,2017338,1326574999.55,28-APR-2023,42343,INE949L01017,
AUBANK,EQ,669.95,685,664.05,684,684,663.85,2007742,1363232612.45,02-MAY-2023,69263,INE949L01017,
AUBANK,EQ,678.95,691.65,677.35,684.8,685,684,1264610,868072926.7,03-MAY-2023,45846,INE949L01017,
AUBANK,EQ,683.95,691.95,682,685.2,684.6,684.8,865527,594590687.5,04-MAY-2023,42338,INE949L01017,
AUBANK,EQ,686,692.6,672.15,674.1,675.5,685.2,873669,595426118.05,05-MAY-2023,23295,INE949L01017,
AUBANK,EQ,677.15,694.4,673.3,691.1,691,674.1,2243321,1547029217.1,08-MAY-2023,77214,INE949L01017,
AUBANK,EQ,693.95,704.95,691.1,700.1,703.9,691.1,2197112,1534320049.55,09-MAY-2023,51928,INE949L01017,
AUBANK,EQ,708.9,721.35,687.6,692.75,690.25,700.1,3265526,2287373707.6,10-MAY-2023,65854,INE949L01017,
AUBANK,EQ,699,709.95,686.9,706.65,706.35,692.75,2935100,2061193972.65,11-MAY-2023,68101,INE949L01017,
AUBANK,EQ,703.6,715.7,697,712.95,713,706.65,1641770,1164931694.1,12-MAY-2023,46394,INE949L01017,
AUBANK,EQ,712.8,721.55,709.35,716.95,715.75,712.95,1375218,985253794.35,15-MAY-2023,54444,INE949L01017,
AUBANK,EQ,716.95,736.85,714.85,728.9,729,716.95,2622132,1910465142.35,16-MAY-2023,65598,INE949L01017,
AUBANK,EQ,728.85,732,718.8,730.85,729.7,728.9,1459862,1059642469.85,17-MAY-2023,55017,INE949L01017,
AUBANK,EQ,731,754.9,728.45,747.6,750,730.85,3422021,2557745192.9,18-MAY-2023,98990,INE949L01017,
AUBANK,EQ,747.6,756,734,753.8,755.5,747.6,2181998,1627253571.45,19-MAY-2023,91970,INE949L01017,
AUBANK,EQ,753.8,761.45,752.3,758.5,756.35,753.8,1596957,1207946226.9,22-MAY-2023,69091,INE949L01017,
AUBANK,EQ,758,774.55,756.3,762.7,762.95,758.5,1669877,1278112042.65,23-MAY-2023,79824,INE949L01017,
AUBANK,EQ,762.7,767.7,749.45,765.9,765,762.7,1402441,1066076838.95,24-MAY-2023,56747,INE949L01017,
AUBANK,EQ,763.9,773.2,762.1,769.9,769,765.9,1192141,915851686.65,25-MAY-2023,33248,INE949L01017,
AUBANK,EQ,767.7,780,766.05,778.2,775.15,769.9,1075483,831575249.35,26-MAY-2023,28606,INE949L01017,
AUBANK,EQ,780.3,795,776.55,790.4,794,778.2,2625329,2069482391.3,29-MAY-2023,40279,INE949L01017,
AUBANK,EQ,789.45,789.45,771,776.15,775.45,790.4,1145487,891339733.75,30-MAY-2023,54678,INE949L01017,
AUBANK,EQ,773,785,758,776.9,777.95,776.15,3839806,2969848193.8,31-MAY-2023,83344,INE949L01017,
AUBANK,EQ,778,782.15,765.3,769.75,771.95,776.9,1386561,1073195211.75,01-JUN-2023,67898,INE949L01017,
AUBANK,EQ,774,779.95,768.95,773.45,773,769.75,1927608,1490173258.25,02-JUN-2023,42760,INE949L01017,
AUBANK,EQ,765.25,772.55,749,750.95,750.9,773.45,2901296,2192085732.4,05-JUN-2023,39562,INE949L01017,
AUBANK,EQ,750,754.45,740.05,751.9,754.45,750.95,2936010,2192839569.05,06-JUN-2023,52718,INE949L01017,
AUBANK,EQ,757,767.25,755,762.55,760.25,751.9,1600037,1220732932.85,07-JUN-2023,41224,INE949L01017,
AUBANK,EQ,765.9,775.15,752.45,755.4,755,762.55,1525613,1166659334.4,08-JUN-2023,44965,INE949L01017,
AUBANK,EQ,757.45,764.55,750.15,762.25,760.5,755.4,1450577,1101334597.45,09-JUN-2023,42144,INE949L01017,
AUBANK,EQ,767,769.95,750.4,761.45,762,762.25,1134935,860260487.95,12-JUN-2023,32824,INE949L01017,
AUBANK,EQ,761,765.65,758.15,763.8,763,761.45,1270095,967818424.45,13-JUN-2023,36316,INE949L01017,
AUBANK,EQ,767,775,764.1,772.2,771.7,763.8,1691498,1305335210.65,14-JUN-2023,32785,INE949L01017,
AUBANK,EQ,772.6,779.55,765.05,775.7,776.95,772.2,1584856,1226589055.2,15-JUN-2023,57676,INE949L01017,
AUBANK,EQ,777,782.7,773.2,778.75,777.8,775.7,666115,518620357.65,16-JUN-2023,29290,INE949L01017,
AUBANK,EQ,778.75,784,767.9,772.1,770.7,778.75,740479,573085849.3,19-JUN-2023,24418,INE949L01017,
AUBANK,EQ,772.1,772.15,763.8,767.55,768.5,772.1,493662,378693913.2,20-JUN-2023,17898,INE949L01017,
AUBANK,EQ,770.95,773.85,748.1,749.55,750.9,767.55,1089259,826114234.65,21-JUN-2023,31745,INE949L01017,
AUBANK,EQ,751,756.65,732.5,740.8,742.9,749.55,2295370,1712100252.75,22-JUN-2023,55567,INE949L01017,
AUBANK,EQ,742.6,745.7,734.1,736.7,736.6,740.8,617906,456504326.05,23-JUN-2023,21083,INE949L01017,
AUBANK,EQ,736.7,749.35,732.05,745.4,746.25,736.7,1115771,830340909.4,26-JUN-2023,44264,INE949L01017,
AUBANK,EQ,748.95,755.35,744.35,749.8,748.7,745.4,907052,679985404.4,27-JUN-2023,26173,INE949L01017,
AUBANK,EQ,753.75,756.9,742.55,747.8,747.4,749.8,2946020,2205185605.7,28-JUN-2023,57096,INE949L01017,
AUBANK,EQ,754,759.8,747.45,753.65,754.15,747.8,1725775,1302205921.6,30-JUN-2023,46591,INE949L01017,
AUBANK,EQ,760,763.2,755.8,760.25,759.35,753.65,988169,751043093.2,03-JUL-2023,41821,INE949L01017,
AUBANK,EQ,760.45,780.75,753.3,777.2,775.8,760.25,1783462,1372088821.4,04-JUL-2023,44290,INE949L01017,
AUBANK,EQ,777.05,782.5,761.1,769.05,771,777.2,2810140,2162996301.8,05-JUL-2023,57450,INE949L01017,
AUBANK,EQ,768.45,792,766.05,789.85,788.2,769.05,1665090,1303035635.3,06-JUL-2023,41520,INE949L01017,
AUBANK,EQ,787.25,787.45,758,761.65,760,789.85,1466776,1129145124.2,07-JUL-2023,36723,INE949L01017,
AUBANK,EQ,761.95,769,750.5,763.75,763.8,761.65,1131126,860958410.95,10-JUL-2023,38954,INE949L01017,
AUBANK,EQ,767.9,776.75,761.2,763.55,764,763.75,818918,627589933.15,11-JUL-2023,25639,INE949L01017,
AUBANK,EQ,767.45,772.9,753.15,770.75,770.6,763.55,4025563,3064925633.6,12-JUL-2023,98439,INE949L01017,
AUBANK,EQ,773.05,784.7,758.7,760.2,764,770.75,2268892,1747720262.95,13-JUL-2023,59489,INE949L01017,
AUBANK,EQ,760,782.5,759.2,781.25,780,760.2,1319880,1021300436.35,14-JUL-2023,47514,INE949L01017,
AUBANK,EQ,784,786,763.4,767.45,768.4,781.25,1279206,989186278.55,17-JUL-2023,40666,INE949L01017,
AUBANK,EQ,768.95,774.35,764.05,769.9,770,767.45,1034645,794191106.15,18-JUL-2023,31245,INE949L01017,
AUBANK,EQ,770,775.4,761.65,769.35,771,769.9,1119253,860056505.6,19-JUL-2023,30338,INE949L01017,
AUBANK,EQ,772.9,776.85,765,772.35,771,769.35,1504123,1160680817.15,20-JUL-2023,44181,INE949L01017,
AUBANK,EQ,770.05,775.85,761.05,767.3,765,772.35,795389,611258593.55,21-JUL-2023,20837,INE949L01017,
AUBANK,EQ,740,744,726.45,739.15,738,767.3,3665805,2698696076.05,24-JUL-2023,102773,INE949L01017,
AUBANK,EQ,745,745.3,725.1,731.3,733.6,739.15,1865463,1363653905.3,25-JUL-2023,62154,INE949L01017,
AUBANK,EQ,738,738.9,730.4,732,731.65,731.3,1174015,861378758.8,26-JUL-2023,34019,INE949L01017,
AUBANK,EQ,735.05,738.4,724.4,729.2,732.5,732,2055123,1499850408.55,27-JUL-2023,61506,INE949L01017,
AUBANK,EQ,731.9,734.4,722.85,725.2,725.35,729.2,1383577,1005357176.9,28-JUL-2023,49514,INE949L01017,
AUBANK,EQ,716,732,716,729.85,732,725.2,1322632,962304804.4,31-JUL-2023,46231,INE949L01017,
AUBANK,EQ,730.1,733.55,719.1,721.65,720,729.85,1152184,834620692.05,01-AUG-2023,55185,INE949L01017,
AUBANK,EQ,720.15,730.65,714,725.9,726,721.65,2041223,1468973803.3,02-AUG-2023,70806,INE949L01017,
AUBANK,EQ,728.8,737.25,718.65,728.25,728.2,725.9,2475873,1800918213.15,03-AUG-2023,72445,INE949L01017,
AUBANK,EQ,737.5,743.05,729.4,738.9,738,728.25,1294794,953268269.2,04-AUG-2023,30290,INE949L01017,
AUBANK,EQ,729.05,742,723.1,725.95,724.9,738.9,1456816,1060805852.35,07-AUG-2023,38122,INE949L01017,
AUBANK,EQ,725,729.7,701.4,720.8,720.6,725.95,2866317,2053886786.1,08-AUG-2023,58008,INE949L01017,
AUBANK,EQ,725.8,729.95,712.1,717.4,716.5,720.8,1773008,1271137462,09-AUG-2023,43781,INE949L01017,
AUBANK,EQ,717.4,718.25,697.1,701.9,701.55,717.4,3017173,2131972431.35,10-AUG-2023,73239,INE949L01017,
AUBANK,EQ,704.45,708.35,697.1,704.95,705.9,701.9,649337,457006261.45,11-AUG-2023,20778,INE949L01017,
AUBANK,EQ,704,710.8,699.05,706.6,706,704.95,635962,448724978.4,14-AUG-2023,24253,INE949L01017,
AUBANK,EQ,702,708.9,696,700.7,699,706.6,1513243,1060445889.65,16-AUG-2023,38125,INE949L01017,
AUBANK,EQ,702,707.4,696.6,698.4,698.8,700.7,1814426,1272566294.95,17-AUG-2023,54675,INE949L01017,
AUBANK,EQ,703.45,719.4,701.4,711.05,713,698.4,2034025,1448649657.85,18-AUG-2023,48090,INE949L01017,
AUBANK,EQ,711.1,716.7,705.35,708.85,710.25,711.05,1704679,1209031993.35,21-AUG-2023,51492,INE949L01017,
AUBANK,EQ,712.25,729.75,708.85,728.5,729.75,708.85,2220325,1609257472.5,22-AUG-2023,68099,INE949L01017,
AUBANK,EQ,728.45,737.85,727,731.25,734,728.5,1329218,974690132.85,23-AUG-2023,36673,INE949L01017,
AUBANK,EQ,734,748.85,728.55,745.8,742.4,731.25,2556581,1898064036,24-AUG-2023,95422,INE949L01017,
AUBANK,EQ,743.85,752,735.25,737.55,735.65,745.8,889001,660580223.1,25-AUG-2023,30659,INE949L01017,
AUBANK,EQ,738.95,743,733.95,738.8,736.95,737.55,1116902,824549133.6,28-AUG-2023,32779,INE949L01017,
AUBANK,EQ,738.1,740,730,731.45,732.35,738.8,453151,333148599.45,29-AUG-2023,16135,INE949L01017,
AUBANK,EQ,732,742.5,725.45,728.95,727.05,731.45,1202305,884257155.1,30-AUG-2023,20988,INE949L01017,
AUBANK,EQ,729.95,734.95,707.55,723.55,722,728.95,5250911,3797437133.25,31-AUG-2023,80666,INE949L01017,
AUBANK,EQ,724.65,734.2,719.4,725.65,723.55,723.55,1524424,1107122584.9,01-SEP-2023,33272,INE949L01017,
AUBANK,EQ,726,729,713.3,716.7,716.25,725.65,1565336,1124768494.55,04-SEP-2023,30393,INE949L01017,
AUBANK,EQ,721,721,714.05,714.95,715,716.7,1083984,777066771.05,05-SEP-2023,26378,INE949L01017,
AUBANK,EQ,716.3,722.9,712.25,719.35,719,714.95,2378658,1705705290.5,06-SEP-2023,57904,INE949L01017,
AUBANK,EQ,724.5,728,720.25,725.35,724.5,719.35,604310,437189929.1,07-SEP-2023,17089,INE949L01017,
AUBANK,EQ,728.5,736.95,724,734.9,735,725.35,1387523,1012598985.95,08-SEP-2023,36174,INE949L01017,
AUBANK,EQ,737,741.2,732.1,735.1,736.5,734.9,1172424,863194802.65,11-SEP-2023,31002,INE949L01017,
AUBANK,EQ,739,739.9,712,718.45,717.55,735.1,1588895,1144027228.1,12-SEP-2023,27993,INE949L01017,
AUBANK,EQ,720.15,730.05,709.05,723.45,724.2,718.45,2418932,1743602621,13-SEP-2023,59105,INE949L01017,
AUBANK,EQ,727.2,744,725.65,738.75,738.7,723.45,1248430,921307867.1,14-SEP-2023,34494,INE949L01017,
AUBANK,EQ,743.95,745.5,728.2,732.5,732.2,738.75,918800,674283949.8,15-SEP-2023,24390,INE949L01017,
AUBANK,EQ,730.05,736.9,726,729.05,727.4,732.5,1002996,732228012,18-SEP-2023,31441,INE949L01017,
AUBANK,EQ,727.6,759.2,725.25,755.45,757,729.05,4544074,3403487332.8,20-SEP-2023,94355,INE949L01017,
AUBANK,EQ,756.65,763.95,739.25,742.6,743.5,755.45,1979595,1484844721.7,21-SEP-2023,42039,INE949L01017,
AUBANK,EQ,745.75,751.6,742.15,744.55,744.9,742.6,1667979,1246223415.8,22-SEP-2023,34458,INE949L01017,
AUBANK,EQ,744.55,748.35,734.2,742.35,741.1,744.55,1928986,1427839771.4,25-SEP-2023,58096,INE949L01017,
AUBANK,EQ,743,752,740.6,750.1,749.3,742.35,766479,574094401.05,26-SEP-2023,27215,INE949L01017,
AUBANK,EQ,747.95,754.9,744.2,745.75,745.1,750.1,869637,651336831.75,27-SEP-2023,34661,INE949L01017,
AUBANK,EQ,745.75,747.25,716.6,720.4,718.85,745.75,3968952,2879147810.15,28-SEP-2023,81720,INE949L01017,
AUBANK,EQ,724.2,730.25,708.1,713.5,714.85,720.4,1456488,1044843550.65,29-SEP-2023,45436,INE949L01017,
AUBANK,EQ,714.8,714.8,702.1,704.8,705.15,713.5,855484,605221819.35,03-OCT-2023,36106,INE949L01017,
AUBANK,EQ,704,708.1,688,703.6,703.6,704.8,3416610,2390604830.4,04-OCT-2023,106029,INE949L01017,
AUBANK,EQ,702,716.95,702,714.4,715,703.6,925577,658846794.45,05-OCT-2023,32341,INE949L01017,
AUBANK,EQ,719.9,720,712.45,713.55,713,714.4,718188,513791749.3,06-OCT-2023,17384,INE949L01017,
AUBANK,EQ,708,717.45,703.05,711,709,713.55,927404,659127895.55,09-OCT-2023,44523,INE949L01017,
AUBANK,EQ,715.05,717.8,708.75,715.2,716,711,527218,376223800.05,10-OCT-2023,22860,INE949L01017,
AUBANK,EQ,718.9,720.7,712,715.75,715.05,715.2,1174535,840855363.85,11-OCT-2023,40858,INE949L01017,
AUBANK,EQ,719,723,715,716.3,716.4,715.75,691279,496884865.35,12-OCT-2023,20359,INE949L01017,
AUBANK,EQ,716.3,720,712,716.95,714.2,716.3,410117,293788040.85,13-OCT-2023,15254,INE949L01017,
AUBANK,EQ,716.95,716.95,703.15,709.35,709.5,716.95,1680941,1189931582.75,16-OCT-2023,65805,INE949L01017,
AUBANK,EQ,714.8,714.8,706,706.6,707.4,709.35,620122,439846916,17-OCT-2023,19582,INE949L01017,
AUBANK,EQ,708.9,711.6,702.7,704.45,704.2,706.6,1479098,1043584107.25,18-OCT-2023,45100,INE949L01017,
AUBANK,EQ,705.3,707.15,697,705.15,706.5,704.45,603325,424200420.5,19-OCT-2023,39263,INE949L01017,
AUBANK,EQ,704.5,707.2,698.1,699.8,699.6,705.15,1167195,819654966.15,20-OCT-2023,41534,INE949L01017,
AUBANK,EQ,699.2,711.1,690.5,695.45,693.05,699.8,2223975,1560985446.65,23-OCT-2023,66507,INE949L01017,
AUBANK,EQ,696.15,709,693.1,706.25,707.85,695.45,1877527,1316305463.6,25-OCT-2023,66081,INE949L01017,
AUBANK,EQ,700,707.05,684.1,686.55,686.5,706.25,2065324,1425526256.5,26-OCT-2023,76190,INE949L01017,
