SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
AXISNIFTY,EQ,968,968,830.3,852.48,832.1,967.86,211,181307.78,10-JUL-2017,16,INF846K01ZL0
AXISNIFTY,EQ,193.5,194.78,183,184.78,185.38,186.01,5150,950454.85,28-SEP-2021,176,INF846K01W98,
AXISNIFTY,EQ,192.2,194.84,183.4,184.89,184.2,184.78,5876,1082912.25,29-SEP-2021,130,INF846K01W98,
AXISNIFTY,EQ,185.7,185.7,183.9,184.22,184.19,184.89,3171,585439.01,30-SEP-2021,102,INF846K01W98,
AXISNIFTY,EQ,189.74,193.85,182.2,183.89,183.9,184.22,3914,717154.73,01-OCT-2021,143,INF846K01W98,
AXISNIFTY,EQ,185.37,185.79,183.91,184.95,184.75,183.89,2923,540583.92,04-OCT-2021,156,INF846K01W98,
AXISNIFTY,EQ,184.3,187.55,184.3,187.38,187.53,184.95,6224,1156494.44,05-OCT-2021,156,INF846K01W98,
AXISNIFTY,EQ,191.15,191.15,185,185.46,185.41,187.38,3624,676380.75,06-OCT-2021,160,INF846K01W98,
AXISNIFTY,EQ,185.9,187.97,185.9,186.71,187.51,185.46,6646,1243295.09,07-OCT-2021,167,INF846K01W98,
AXISNIFTY,EQ,188.9,191.88,186.11,187.19,187.24,186.71,2543,477180.76,08-OCT-2021,121,INF846K01W98,
AXISNIFTY,EQ,187,190.5,187,188.25,187.9,187.19,4396,829079.14,11-OCT-2021,179,INF846K01W98,
AXISNIFTY,EQ,189,189.37,187.85,188.47,188.19,188.25,3484,656328.67,12-OCT-2021,133,INF846K01W98,
AXISNIFTY,EQ,194.48,194.48,188.37,189.95,190.5,188.47,3541,673615.62,13-OCT-2021,155,INF846K01W98,
AXISNIFTY,EQ,190.92,192.79,190.81,192.77,192.77,189.95,5395,1036475.83,14-OCT-2021,170,INF846K01W98,
AXISNIFTY,EQ,197.88,197.88,192.77,194.41,194.34,192.77,3301,641148.52,18-OCT-2021,193,INF846K01W98,
AXISNIFTY,EQ,196,198.12,193.2,193.29,193.55,194.41,9248,1807743.59,19-OCT-2021,192,INF846K01W98,
AXISNIFTY,EQ,194,194.54,191.88,192.84,192.01,193.29,4904,947649.05,20-OCT-2021,151,INF846K01W98,
AXISNIFTY,EQ,192.4,194.5,190.01,192.78,193.03,192.84,3659,701931.63,21-OCT-2021,148,INF846K01W98,
AXISNIFTY,EQ,197.88,199,190,197.54,198.9,192.78,4414,856780.42,22-OCT-2021,192,INF846K01W98,
AXISNIFTY,EQ,197.54,212.22,189.51,190.54,190,197.54,19831,3845314.55,25-OCT-2021,386,INF846K01W98,
AXISNIFTY,EQ,193,193,190.5,191.12,191.09,190.54,4702,898646.82,26-OCT-2021,148,INF846K01W98,
AXISNIFTY,EQ,190.82,192.4,190.5,190.66,190.5,191.12,3728,713453.02,27-OCT-2021,165,INF846K01W98,
AXISNIFTY,EQ,192,192,187.5,188.33,188.19,190.66,8050,1523457.54,28-OCT-2021,186,INF846K01W98,
AXISNIFTY,EQ,189,189.5,185.16,185.96,186.5,188.33,4178,783993.79,29-OCT-2021,190,INF846K01W98,
AXISNIFTY,EQ,187.5,189.27,185.2,189.09,189,185.96,12500,2337209.21,01-NOV-2021,177,INF846K01W98,
AXISNIFTY,EQ,190,190.5,187.61,187.7,187.61,189.09,2372,446792.92,02-NOV-2021,107,INF846K01W98,
AXISNIFTY,EQ,187,189.01,186.1,187.01,186.17,187.7,4836,905683.28,03-NOV-2021,133,INF846K01W98,
AXISNIFTY,EQ,191,192.89,187.41,191.83,190,188.63,10612,2006567.35,08-NOV-2021,226,INF846K01W98,
AXISNIFTY,EQ,193,193,189.02,190.06,189.5,191.83,4519,859488.3,09-NOV-2021,147,INF846K01W98,
AXISNIFTY,EQ,192,195.98,187.43,189.67,189.85,190.06,3854,731956.86,10-NOV-2021,121,INF846K01W98,
AXISNIFTY,EQ,190.9,192,186.41,188.01,187.65,189.67,9593,1805906.91,11-NOV-2021,183,INF846K01W98,
AXISNIFTY,EQ,188.86,190.53,187.76,189.64,189.11,188.01,2953,557936.77,12-NOV-2021,126,INF846K01W98,
AXISNIFTY,EQ,191.6,191.6,189.35,190.32,190,189.64,3208,610659.57,15-NOV-2021,150,INF846K01W98,
AXISNIFTY,EQ,191.9,191.9,188.3,189.1,189.01,190.32,1840,348744.97,16-NOV-2021,115,INF846K01W98,
AXISNIFTY,EQ,187.5,189.29,186.67,187.15,188.14,189.1,2089,393478.77,17-NOV-2021,127,INF846K01W98,
AXISNIFTY,EQ,188.5,188.5,186,187,186.87,187.15,4787,894405.55,18-NOV-2021,137,INF846K01W98,
AXISNIFTY,EQ,187,189,182.33,183.69,183.6,187,14097,2597091.29,22-NOV-2021,326,INF846K01W98,
AXISNIFTY,EQ,184,184.95,181.52,183.81,183.7,183.69,16356,2992705.5,23-NOV-2021,187,INF846K01W98,
AXISNIFTY,EQ,183.81,184.96,181.6,183.06,182.65,183.81,2235,411065.3,24-NOV-2021,126,INF846K01W98,
AXISNIFTY,EQ,183.18,187,182.14,183.29,184,183.06,1821,334120.31,25-NOV-2021,116,INF846K01W98,
AXISNIFTY,EQ,184.4,184.4,178,178.99,178.91,183.29,14073,2533158.83,26-NOV-2021,340,INF846K01W98,
AXISNIFTY,EQ,180.5,182,176.21,179.72,179.7,178.99,9273,1663746.09,29-NOV-2021,232,INF846K01W98,
AXISNIFTY,EQ,179.72,195.1,178.11,179.49,179.71,179.72,33767,6182806.97,30-NOV-2021,326,INF846K01W98,
AXISNIFTY,EQ,178,181.46,177.51,180.54,179.5,179.49,6325,1141079.87,01-DEC-2021,160,INF846K01W98,
AXISNIFTY,EQ,186.48,186.48,180,182.73,182.97,180.54,6428,1170211.41,02-DEC-2021,151,INF846K01W98,
AXISNIFTY,EQ,188.68,188.68,180.39,180.88,181,182.73,12877,2347530.42,03-DEC-2021,170,INF846K01W98,
AXISNIFTY,EQ,186.88,186.88,176.83,178.37,178.28,180.88,12415,2224835.52,06-DEC-2021,205,INF846K01W98,
AXISNIFTY,EQ,184.38,184.38,178.64,181.76,181.79,178.37,12005,2175147.34,07-DEC-2021,148,INF846K01W98,
AXISNIFTY,EQ,181,185.05,181,184.02,183.52,181.76,10124,1862001.21,08-DEC-2021,164,INF846K01W98,
AXISNIFTY,EQ,185.5,188.34,182.7,184.07,184.1,184.02,10828,1990403.93,09-DEC-2021,124,INF846K01W98,
AXISNIFTY,EQ,185.5,185.5,182.6,183.41,184,184.07,18173,3327872.11,10-DEC-2021,130,INF846K01W98,
AXISNIFTY,EQ,186.5,193.78,182,182.82,182.95,183.41,5935,1092436.82,13-DEC-2021,180,INF846K01W98,
AXISNIFTY,EQ,183.6,183.6,180.75,181.05,181,182.82,11882,2157201.64,14-DEC-2021,168,INF846K01W98,
AXISNIFTY,EQ,183,183,180.51,181.24,181.21,181.05,2217,401917.67,15-DEC-2021,105,INF846K01W98,
AXISNIFTY,EQ,182.47,182.47,180.91,181,181,181.24,3329,604932.46,16-DEC-2021,95,INF846K01W98,
AXISNIFTY,EQ,180,188.53,179.01,179.46,179.1,181,18071,3283551.54,17-DEC-2021,232,INF846K01W98,
AXISNIFTY,EQ,179.5,180.31,174.08,176.32,175,179.46,41725,7330323.29,20-DEC-2021,368,INF846K01W98,
AXISNIFTY,EQ,178.9,188.88,173.1,177.01,177.42,176.32,14670,2612900.24,21-DEC-2021,170,INF846K01W98,
AXISNIFTY,EQ,178.5,180.5,177.13,178.47,179.1,177.01,2682,477086.94,22-DEC-2021,108,INF846K01W98,
AXISNIFTY,EQ,178,180.6,178,178.84,178,178.47,7055,1267613.42,23-DEC-2021,144,INF846K01W98,
AXISNIFTY,EQ,180.94,180.94,178,178.41,178,178.84,1808,323195.56,24-DEC-2021,118,INF846K01W98,
AXISNIFTY,EQ,180,180.51,178.1,180.02,180.36,178.41,2133,381903.37,27-DEC-2021,115,INF846K01W98,
AXISNIFTY,EQ,180.02,181.48,180.02,180.98,181.2,180.02,1891,342034.11,28-DEC-2021,91,INF846K01W98,
AXISNIFTY,EQ,181.53,181.61,179.6,180.37,179.6,180.98,7328,1326783.44,29-DEC-2021,100,INF846K01W98,
AXISNIFTY,EQ,179.5,181.5,179.5,181.29,181.3,180.37,3385,612076.27,30-DEC-2021,97,INF846K01W98,
AXISNIFTY,EQ,180.5,182.3,180.5,181.19,181.17,181.29,3895,706909.37,31-DEC-2021,102,INF846K01W98,
AXISNIFTY,EQ,181.19,184.79,181,183.79,183.88,181.19,19402,3557062.39,03-JAN-2022,200,INF846K01W98,
AXISNIFTY,EQ,183.6,186,183.6,185.5,185.6,183.79,15549,2871700.55,04-JAN-2022,135,INF846K01W98,
AXISNIFTY,EQ,186.8,187.44,185.28,186.83,186.72,185.5,3946,736172.05,05-JAN-2022,156,INF846K01W98,
AXISNIFTY,EQ,185,187.99,184.18,185.72,185.94,186.83,20779,3842901.35,06-JAN-2022,146,INF846K01W98,
AXISNIFTY,EQ,186.07,187,184.3,186.08,186.15,185.72,14866,2768042.63,07-JAN-2022,146,INF846K01W98,
AXISNIFTY,EQ,187.8,188,186.92,187.99,188,186.08,22281,4177096.53,10-JAN-2022,184,INF846K01W98,
AXISNIFTY,EQ,188.4,189,187.51,188.9,189,187.99,9039,1703143.65,11-JAN-2022,151,INF846K01W98,
AXISNIFTY,EQ,190,191,189.51,190.83,190.37,188.9,2900,551549.82,12-JAN-2022,104,INF846K01W98,
AXISNIFTY,EQ,191.8,191.8,190.52,190.93,190.98,190.83,4104,783992.18,13-JAN-2022,136,INF846K01W98,
AXISNIFTY,EQ,191.9,191.9,189.79,191.5,190.84,190.93,1343,256359.53,14-JAN-2022,97,INF846K01W98,
AXISNIFTY,EQ,190.2,191.9,189.1,191.43,191.45,191.5,3290,629606.5,17-JAN-2022,156,INF846K01W98,
AXISNIFTY,EQ,192,192.03,190,190.86,190.76,191.43,13145,2514385.01,18-JAN-2022,153,INF846K01W98,
AXISNIFTY,EQ,192,192,188.61,189.68,189.64,190.86,3510,665248.14,19-JAN-2022,136,INF846K01W98,
AXISNIFTY,EQ,196.92,196.92,186.52,187.69,187.93,189.68,4900,923510.06,20-JAN-2022,204,INF846K01W98,
AXISNIFTY,EQ,189,189,184.15,185.01,184.37,187.69,8568,1588085.11,21-JAN-2022,236,INF846K01W98,
AXISNIFTY,EQ,187.11,201.7,179.69,181.14,181.89,185.01,59519,11106487.85,24-JAN-2022,434,INF846K01W98,
AXISNIFTY,EQ,182,187.21,178.8,182.11,182,181.14,11693,2114347.29,25-JAN-2022,285,INF846K01W98,
AXISNIFTY,EQ,184.11,185,177.5,180.61,180.86,182.11,16610,2976816.81,27-JAN-2022,338,INF846K01W98,
AXISNIFTY,EQ,181.66,182.9,179.5,180.35,180.42,180.61,7189,1305945.2,28-JAN-2022,395,INF846K01W98,
AXISNIFTY,EQ,182.51,184.9,181.6,182.91,183,180.35,8248,1510035.94,31-JAN-2022,290,INF846K01W98,
AXISNIFTY,EQ,184,185.46,181.82,184.32,184.2,182.91,7728,1425431.73,01-FEB-2022,306,INF846K01W98,
AXISNIFTY,EQ,186.41,187.35,184.2,186.92,186.5,184.32,16674,3103433.08,02-FEB-2022,348,INF846K01W98,
AXISNIFTY,EQ,189.15,189.7,183.65,183.98,184.41,186.92,14032,2614342.25,03-FEB-2022,285,INF846K01W98,
AXISNIFTY,EQ,185.9,185.9,183.07,184.27,184.4,183.98,4844,892403.54,04-FEB-2022,282,INF846K01W98,
AXISNIFTY,EQ,185.85,185.85,180.35,181.42,181.44,184.27,7391,1343744.06,07-FEB-2022,328,INF846K01W98,
AXISNIFTY,EQ,188.7,191,179.51,181.9,181.88,181.42,25410,4593239.07,08-FEB-2022,304,INF846K01W98,
AXISNIFTY,EQ,184,184.39,181.9,184.14,183.27,181.9,4687,860516.88,09-FEB-2022,302,INF846K01W98,
AXISNIFTY,EQ,183,186.45,183,184.44,184.06,184.14,9263,1710256,10-FEB-2022,254,INF846K01W98,
AXISNIFTY,EQ,181.05,185.7,181.05,182.73,182.61,184.44,4578,835839.1,11-FEB-2022,236,INF846K01W98,
AXISNIFTY,EQ,181.05,181.05,177.63,178.38,178.31,182.73,38006,6809518.87,14-FEB-2022,401,INF846K01W98,
AXISNIFTY,EQ,180.41,183.63,178.01,182.78,181.67,178.38,10036,1807786.04,15-FEB-2022,444,INF846K01W98,
AXISNIFTY,EQ,185.9,185.9,181.11,181.93,182.77,182.78,12181,2231208.82,16-FEB-2022,537,INF846K01W98,
AXISNIFTY,EQ,182.77,183.97,181.52,182.21,182.46,181.93,3944,722393.04,17-FEB-2022,255,INF846K01W98,
AXISNIFTY,EQ,188.82,188.82,180.72,181.84,182,182.21,5256,954696.63,18-FEB-2022,220,INF846K01W98,
AXISNIFTY,EQ,183.75,183.75,178.73,181.77,181.89,181.84,4113,745020.21,21-FEB-2022,246,INF846K01W98,
AXISNIFTY,EQ,178,182.8,178,180.6,180.41,181.77,9097,1630484.9,22-FEB-2022,216,INF846K01W98,
AXISNIFTY,EQ,181.75,181.75,179.7,180.49,180.5,180.6,2692,487322.96,23-FEB-2022,162,INF846K01W98,
AXISNIFTY,EQ,182.51,183.21,172,174.84,172.73,180.49,57782,10113359,24-FEB-2022,549,INF846K01W98,
AXISNIFTY,EQ,176.91,180,174.25,176.48,176.55,174.84,14663,2588464.28,25-FEB-2022,247,INF846K01W98,
AXISNIFTY,EQ,174.91,177.98,173.5,177.53,177.79,176.48,9852,1734100.98,28-FEB-2022,325,INF846K01W98,
AXISNIFTY,EQ,178,178,174.5,175.11,174.8,177.53,9507,1668676.27,02-MAR-2022,253,INF846K01W98,
AXISNIFTY,EQ,178.4,180.88,173.45,176.34,179.98,175.11,5320,936392.19,03-MAR-2022,224,INF846K01W98,
AXISNIFTY,EQ,178.7,178.7,171.2,172.47,172.53,176.34,20644,3562948.3,04-MAR-2022,353,INF846K01W98,
AXISNIFTY,EQ,179.4,179.79,168,169.99,170.13,172.47,41841,7081746.57,07-MAR-2022,461,INF846K01W98,
AXISNIFTY,EQ,169.71,172,165.92,170.39,169.5,169.99,21226,3574808.34,08-MAR-2022,361,INF846K01W98,
AXISNIFTY,EQ,171.9,173.21,170.01,171.98,171.65,170.39,6351,1090670.27,09-MAR-2022,196,INF846K01W98,
AXISNIFTY,EQ,174.42,176,172.84,174.91,175,171.98,5443,953061.84,10-MAR-2022,222,INF846K01W98,
AXISNIFTY,EQ,176,176,173.85,175.03,175.48,174.91,2065,360427.29,11-MAR-2022,142,INF846K01W98,
AXISNIFTY,EQ,190.8,190.8,174.5,176.96,177,175.03,3329,587687.77,14-MAR-2022,183,INF846K01W98,
AXISNIFTY,EQ,179.7,179.7,174.35,175.94,175.75,176.96,18534,3254968.33,15-MAR-2022,188,INF846K01W98,
AXISNIFTY,EQ,176.89,178.7,176.89,178.04,177.98,175.94,2783,495226.46,16-MAR-2022,142,INF846K01W98,
AXISNIFTY,EQ,178.03,182,178.03,181.21,181.22,178.04,5063,916045.13,17-MAR-2022,188,INF846K01W98,
AXISNIFTY,EQ,181.3,182,179.6,180.52,180.89,181.21,7061,1282620.27,21-MAR-2022,215,INF846K01W98,
AXISNIFTY,EQ,178.85,182.44,178.8,181.97,182,180.52,2946,530753.73,22-MAR-2022,154,INF846K01W98,
AXISNIFTY,EQ,181.5,184.11,180.45,181.77,180.7,181.97,3082,560874.75,23-MAR-2022,159,INF846K01W98,
AXISNIFTY,EQ,184.66,184.66,180,180.57,180.16,181.77,2209,400487,24-MAR-2022,157,INF846K01W98,
AXISNIFTY,EQ,182.61,183.7,180.01,180.59,180.61,180.57,1822,330108.58,25-MAR-2022,160,INF846K01W98,
AXISNIFTY,EQ,176.25,184.73,176.25,180.39,180.37,180.59,8618,1551486.82,28-MAR-2022,184,INF846K01W98,
AXISNIFTY,EQ,184.79,184.79,180.79,181.76,182,180.39,3778,687796.4,29-MAR-2022,165,INF846K01W98,
AXISNIFTY,EQ,181.76,184,181.76,183.17,182.55,181.76,9417,1722929.69,30-MAR-2022,154,INF846K01W98,
AXISNIFTY,EQ,184.85,185.59,182.3,185.01,185,183.17,21878,4040511.08,31-MAR-2022,202,INF846K01W98,
AXISNIFTY,EQ,185,186.13,183.6,185.64,185.99,185.01,4837,896782.53,01-APR-2022,198,INF846K01W98,
AXISNIFTY,EQ,188,189.7,185,189.17,188.69,185.64,15669,2952735.45,04-APR-2022,289,INF846K01W98,
AXISNIFTY,EQ,188.5,191,187.45,187.8,187.47,189.17,7223,1363955.05,05-APR-2022,249,INF846K01W98,
AXISNIFTY,EQ,187.8,188.2,186,186.25,186.65,187.8,5860,1093068.31,06-APR-2022,172,INF846K01W98,
AXISNIFTY,EQ,193.7,194.83,185.55,186.11,186.44,186.25,4019,750548.83,07-APR-2022,145,INF846K01W98,
AXISNIFTY,EQ,187.9,188,184.61,186.83,187.35,186.11,3177,591763.57,08-APR-2022,162,INF846K01W98,
AXISNIFTY,EQ,187.8,192.88,185.5,185.89,185.5,186.83,4771,893742.99,11-APR-2022,205,INF846K01W98,
AXISNIFTY,EQ,186,186,183.51,184.04,183.77,185.89,3597,663119.02,12-APR-2022,166,INF846K01W98,
AXISNIFTY,EQ,185,185.96,183.15,183.37,184.14,184.04,2896,534737.03,13-APR-2022,175,INF846K01W98,
AXISNIFTY,EQ,183,186.8,180.21,181.93,182.3,183.37,10151,1844085.24,18-APR-2022,333,INF846K01W98,
AXISNIFTY,EQ,183.5,183.5,178.5,179.94,178.5,181.93,8664,1567077,19-APR-2022,168,INF846K01W98,
AXISNIFTY,EQ,180,181.39,180,180.02,180,179.94,4668,844726.67,20-APR-2022,130,INF846K01W98,
AXISNIFTY,EQ,187.7,187.7,180.3,182.24,182.4,180.02,2855,520159.29,21-APR-2022,162,INF846K01W98,
AXISNIFTY,EQ,180.3,182.6,180.3,181.11,180.5,182.24,2157,391862.49,22-APR-2022,129,INF846K01W98,
AXISNIFTY,EQ,186.84,186.84,179.15,179.78,180.08,181.11,6133,1101861.22,25-APR-2022,196,INF846K01W98,
AXISNIFTY,EQ,181.6,182.21,180.08,180.98,181.63,179.78,10713,1935522.33,26-APR-2022,152,INF846K01W98,
AXISNIFTY,EQ,188.73,188.73,178.5,179.49,179.15,180.98,6116,1098700.04,27-APR-2022,123,INF846K01W98,
AXISNIFTY,EQ,179.5,182.22,179.5,180.86,180.85,179.49,3570,644948.18,28-APR-2022,146,INF846K01W98,
AXISNIFTY,EQ,182.5,182.5,178.77,180.23,180.46,180.86,3510,635542,29-APR-2022,151,INF846K01W98,
AXISNIFTY,EQ,180,186.31,178.5,179.95,179.94,180.23,5028,902727.8,02-MAY-2022,196,INF846K01W98,
AXISNIFTY,EQ,181,182.65,175.7,176.26,176,179.95,10550,1875904.02,04-MAY-2022,289,INF846K01W98,
AXISNIFTY,EQ,178,183.21,175.7,176.13,176,176.26,17011,3037324.78,05-MAY-2022,214,INF846K01W98,
AXISNIFTY,EQ,175.7,175.7,173,174.68,174.9,176.13,24132,4199199.11,06-MAY-2022,260,INF846K01W98,
AXISNIFTY,EQ,174,176.5,171.8,172.71,172.77,174.68,11044,1904865.3,09-MAY-2022,255,INF846K01W98,
AXISNIFTY,EQ,171.8,173.23,171,171.57,171.57,172.71,13973,2403436.48,10-MAY-2022,168,INF846K01W98,
AXISNIFTY,EQ,179.8,179.8,170,172.86,172.98,171.57,27672,4767069.47,11-MAY-2022,220,INF846K01W98,
AXISNIFTY,EQ,172.86,173,169.12,171.44,172,172.86,15375,2623597.47,12-MAY-2022,330,INF846K01W98,
AXISNIFTY,EQ,173.41,173.8,169,170.15,169,171.44,5399,928840.12,13-MAY-2022,152,INF846K01W98,
AXISNIFTY,EQ,186.94,186.94,168.31,169.06,169.39,170.15,34839,5907702.75,16-MAY-2022,206,INF846K01W98,
AXISNIFTY,EQ,177.9,177.9,169.02,172.11,171.4,169.06,5167,885839.67,17-MAY-2022,153,INF846K01W98,
AXISNIFTY,EQ,174,178.11,170.96,171.6,172.3,172.11,4113,712403.93,18-MAY-2022,140,INF846K01W98,
AXISNIFTY,EQ,170.5,171.59,166.25,168.06,168.24,171.6,25383,4276939.54,19-MAY-2022,251,INF846K01W98,
AXISNIFTY,EQ,170,172.09,169,171.84,170.87,168.06,2397,409393.76,20-MAY-2022,142,INF846K01W98,
AXISNIFTY,EQ,174,174,169.71,170.41,169.71,171.84,7868,1349311.06,23-MAY-2022,170,INF846K01W98,
AXISNIFTY,EQ,169.71,171.49,169.32,170.26,170.79,170.41,2196,374519.66,24-MAY-2022,114,INF846K01W98,
AXISNIFTY,EQ,171,171.72,169,169.16,169.5,170.26,1652,280623.66,25-MAY-2022,112,INF846K01W98,
AXISNIFTY,EQ,171,171.21,166.3,171.01,171.21,169.16,2173,367357.46,26-MAY-2022,184,INF846K01W98,
AXISNIFTY,EQ,171.01,173,170.31,171.79,172.03,171.01,1194,204515.74,27-MAY-2022,117,INF846K01W98,
AXISNIFTY,EQ,172.43,175.5,172.43,175.12,175,171.79,4759,829847.07,30-MAY-2022,160,INF846K01W98,
AXISNIFTY,EQ,175.75,178.88,174,174.23,174,175.12,4038,707680.99,31-MAY-2022,117,INF846K01W98,
AXISNIFTY,EQ,174.9,175.39,173.7,174.41,174.79,174.23,5153,897904.51,01-JUN-2022,135,INF846K01W98,
AXISNIFTY,EQ,174.8,176,173.81,175.45,175.75,174.41,4929,861422.58,02-JUN-2022,172,INF846K01W98,
AXISNIFTY,EQ,176,176.99,174.47,174.96,175.56,175.45,7460,1311513.56,03-JUN-2022,204,INF846K01W98,
AXISNIFTY,EQ,175.5,175.68,173.33,175.15,174.41,174.96,6035,1052854.77,06-JUN-2022,234,INF846K01W98,
AXISNIFTY,EQ,175.5,175.5,173,173.41,173.55,175.15,3606,625477.02,07-JUN-2022,131,INF846K01W98,
AXISNIFTY,EQ,175.3,175.3,172.11,172.96,172.9,173.41,2790,483625.07,08-JUN-2022,163,INF846K01W98,
AXISNIFTY,EQ,173.5,174.21,171.72,173.52,174.13,172.96,3114,538730.34,09-JUN-2022,137,INF846K01W98,
AXISNIFTY,EQ,173.49,173.49,171.2,171.43,171.35,173.52,3526,605535.03,10-JUN-2022,149,INF846K01W98,
AXISNIFTY,EQ,170.85,171,166.68,167.5,167.6,171.43,28337,4741407.68,13-JUN-2022,327,INF846K01W98,
AXISNIFTY,EQ,167.5,168.63,166.3,167.13,166.8,167.5,6641,1113020.2,14-JUN-2022,323,INF846K01W98,
AXISNIFTY,EQ,166.25,167.44,165.56,166.57,166.54,167.13,9780,1631876.84,15-JUN-2022,373,INF846K01W98,
AXISNIFTY,EQ,169.4,169.4,164,164.12,164.13,166.57,11386,1878494.07,16-JUN-2022,255,INF846K01W98,
AXISNIFTY,EQ,164.9,164.9,161.4,162.68,162.3,164.12,7278,1183392.12,17-JUN-2022,259,INF846K01W98,
AXISNIFTY,EQ,186.94,186.94,161.61,162.78,162.39,162.68,4662,758138.95,20-JUN-2022,184,INF846K01W98,
AXISNIFTY,EQ,163.43,166.83,163.43,166.14,166.02,162.78,6837,1130686.77,21-JUN-2022,241,INF846K01W98,
AXISNIFTY,EQ,166.1,166.1,162.7,162.96,162.75,166.14,3006,492585.99,22-JUN-2022,174,INF846K01W98,
AXISNIFTY,EQ,163,165.39,162.6,164.78,165.05,162.96,3715,610800.11,23-JUN-2022,174,INF846K01W98,
AXISNIFTY,EQ,166.71,166.71,165.04,166.26,165.38,164.78,3070,508831.96,24-JUN-2022,156,INF846K01W98,
AXISNIFTY,EQ,168.6,169,167.01,167.61,167.63,166.26,10209,1713591.22,27-JUN-2022,198,INF846K01W98,
AXISNIFTY,EQ,167.05,167.88,165.91,167.51,167.88,167.61,3687,615382.69,28-JUN-2022,144,INF846K01W98,
AXISNIFTY,EQ,160.03,167.67,160.03,166.53,166.63,167.51,2047,341074.05,29-JUN-2022,102,INF846K01W98,
AXISNIFTY,EQ,167.45,168,166.1,166.88,166.53,166.53,2723,454640.08,30-JUN-2022,129,INF846K01W98,
AXISNIFTY,EQ,174.86,174.86,163.55,166.15,166.97,166.88,2347,388891.18,01-JUL-2022,153,INF846K01W98,
AXISNIFTY,EQ,166.6,167.68,165.47,167.39,167,166.15,3151,524518.97,04-JUL-2022,161,INF846K01W98,
AXISNIFTY,EQ,168,169.58,167.1,167.21,167.34,167.39,3308,558403.85,05-JUL-2022,142,INF846K01W98,
AXISNIFTY,EQ,167.93,169.59,167.38,168.9,168.99,167.21,5266,888906.46,06-JUL-2022,123,INF846K01W98,
AXISNIFTY,EQ,170.05,170.95,169.52,170.6,170.49,168.9,3822,649851.95,07-JUL-2022,157,INF846K01W98,
AXISNIFTY,EQ,171,171.63,170.81,171.12,171.19,170.6,2530,433356.38,08-JUL-2022,126,INF846K01W98,
AXISNIFTY,EQ,170.85,171.93,170.25,171.16,171.43,171.12,4411,755909.07,11-JUL-2022,180,INF846K01W98,
AXISNIFTY,EQ,171,179.77,169.81,169.99,169.99,171.16,6505,1113098.13,12-JUL-2022,137,INF846K01W98,
AXISNIFTY,EQ,170.81,171,168.98,169.29,169.62,169.99,2596,441409.67,13-JUL-2022,126,INF846K01W98,
AXISNIFTY,EQ,169.62,170.33,168,168.73,169.1,169.29,1808,305936.54,14-JUL-2022,135,INF846K01W98,
AXISNIFTY,EQ,170.2,170.2,168.84,169.85,169.94,168.73,1084,183700.61,15-JUL-2022,100,INF846K01W98,
AXISNIFTY,EQ,171.4,172.68,169.9,172.53,172.68,169.85,1967,337800.76,18-JUL-2022,160,INF846K01W98,
AXISNIFTY,EQ,172.5,173.3,171.59,172.96,173.12,172.53,2923,504624.02,19-JUL-2022,119,INF846K01W98,
AXISNIFTY,EQ,173.55,175.68,173.5,174.38,174.24,172.96,7752,1354410.91,20-JUL-2022,143,INF846K01W98,
AXISNIFTY,EQ,174.9,176.1,174.38,175.97,176,174.38,3777,662866.59,21-JUL-2022,174,INF846K01W98,
AXISNIFTY,EQ,176.9,177.5,176,177.06,176.84,175.97,13361,2360378.65,22-JUL-2022,167,INF846K01W98,
AXISNIFTY,EQ,176.84,177.5,175.2,176.04,175.67,177.06,3380,595012.66,25-JUL-2022,194,INF846K01W98,
AXISNIFTY,EQ,176.8,176.8,175,175.05,175,176.04,3260,572014.55,26-JUL-2022,164,INF846K01W98,
AXISNIFTY,EQ,175.8,176.3,174.11,176.24,176.3,175.05,1635,287262.52,27-JUL-2022,124,INF846K01W98,
AXISNIFTY,EQ,178.2,179.5,177.32,178.86,178.75,176.24,4961,885305.09,28-JUL-2022,186,INF846K01W98,
AXISNIFTY,EQ,180.28,181.99,180.18,181.57,181.53,178.86,9011,1631033.78,29-JUL-2022,196,INF846K01W98,
AXISNIFTY,EQ,182.5,183.49,182,183.3,183.16,181.57,10892,1989084.26,01-AUG-2022,213,INF846K01W98,
AXISNIFTY,EQ,182.3,184,182.18,183.38,182.77,183.3,5034,920611.45,02-AUG-2022,156,INF846K01W98,
AXISNIFTY,EQ,183,184.3,182.36,184.06,184.2,183.38,23537,4299110.79,03-AUG-2022,153,INF846K01W98,
AXISNIFTY,EQ,184,185,182.1,183.67,183.99,184.06,5671,1043693.65,04-AUG-2022,206,INF846K01W98,
AXISNIFTY,EQ,184.8,184.99,183.69,183.91,183.84,183.67,3006,554450.11,05-AUG-2022,155,INF846K01W98,
AXISNIFTY,EQ,185,185.7,183.92,185.27,185.7,183.91,4786,885735.11,08-AUG-2022,183,INF846K01W98,
AXISNIFTY,EQ,184.4,185.88,184.4,185.57,185.72,185.27,6563,1215992.61,10-AUG-2022,161,INF846K01W98,
AXISNIFTY,EQ,188,188,186,186.62,186.5,185.57,4439,829438.23,11-AUG-2022,129,INF846K01W98,
