INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP
OPTSTK,PIIND,29-Apr-2021,2040,PE,0,0,0,29.25,26.45,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2050,CE,0,0,0,179.70,259.90,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2050,PE,0,0,0,0.05,28.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2060,CE,0,0,0,275.20,252.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2060,PE,0,0,0,33.50,30.65,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2080,CE,0,0,0,259.95,236.80,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2080,PE,0,0,0,38.15,35.30,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2100,CE,0,0,0,130,222.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2100,PE,0,0,0,32.10,40.55,0,0,250,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2120,CE,0,0,0,230.85,207.70,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2120,PE,0,0,0,48.90,46.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2140,CE,0,0,0,216.85,193.95,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2140,PE,0,0,0,54.90,52.25,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2150,CE,0,0,0,80.35,187.25,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2150,PE,0,0,0,0.05,55.55,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2160,CE,0,0,0,203.50,180.75,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2160,PE,0,0,0,61.45,59,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2180,CE,0,0,0,190.65,168.05,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2180,PE,0,0,0,68.50,66.25,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2200,CE,0,0,0,30.65,155.95,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2200,PE,0,0,0,43.10,74.10,0,0,2000,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2220,CE,0,0,0,166.45,144.45,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2220,PE,0,0,0,84.20,82.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2240,CE,0,0,0,155.15,133.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2240,PE,0,0,0,92.80,91.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2250,CE,0,0,0,0.05,128.20,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2250,PE,0,0,0,19.05,96.20,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2260,CE,0,0,0,144.35,123.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2260,PE,0,0,0,101.95,101.05,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2280,CE,0,0,0,134.05,113.25,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2280,PE,0,0,0,111.60,111.15,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2300,CE,96.15,98.20,75.25,89.90,89.90,8,47.83,2500,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2300,PE,90.45,90.45,90.45,90.45,121.85,1,5.97,500,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2320,CE,0,0,0,115.05,95.30,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2320,PE,0,0,0,132.45,133.05,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2340,CE,0,0,0,106.35,87.15,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2340,PE,0,0,0,143.65,144.85,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2350,CE,0,0,0,0.05,83.25,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2350,PE,0,0,0,118.40,150.95,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2360,CE,0,0,0,98.10,79.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2360,PE,0,0,0,155.35,157.15,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2380,CE,0,0,0,90.35,72.40,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2380,PE,0,0,0,167.50,170,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2400,CE,55.70,56.45,50,52.25,52.25,7,42.95,7250,1000,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2400,PE,0,0,0,168.10,183.30,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2420,CE,0,0,0,76.25,59.65,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2420,PE,0,0,0,193.25,197.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2440,CE,0,0,0,69.85,53.95,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2440,PE,0,0,0,206.80,211.40,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2450,CE,0,0,0,0.05,51.30,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2450,PE,0,0,0,217.75,218.70,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2460,CE,0,0,0,63.90,48.85,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2460,PE,0,0,0,220.80,226.20,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2480,CE,0,0,0,58.35,44.05,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2480,PE,0,0,0,235.15,241.35,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2500,CE,36.70,36.70,32.95,32.95,32.95,3,19,5750,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2500,PE,0,0,0,267.45,256.80,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2520,CE,0,0,0,48.60,35.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2520,PE,0,0,0,265.25,272.70,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2540,CE,0,0,0,44.20,31.80,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2540,PE,0,0,0,280.80,288.95,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2550,CE,0,0,0,0.05,30.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2550,PE,0,0,0,317.10,297.15,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2560,CE,0,0,0,40.05,28.45,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2560,PE,0,0,0,296.55,305.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2580,CE,0,0,0,36.30,25.40,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2580,PE,0,0,0,312.70,322.40,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2600,CE,0,0,0,25,22.60,0,0,250,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2600,PE,0,0,0,366.80,339.55,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2620,CE,0,0,0,29.65,20.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2620,PE,0,0,0,345.95,357,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2640,CE,0,0,0,26.75,17.85,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2640,PE,0,0,0,363,374.65,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2650,CE,0,0,0,0.05,16.80,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2650,PE,0,0,0,416.45,383.55,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2660,CE,0,0,0,24.10,15.80,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2660,PE,0,0,0,380.25,392.55,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2680,CE,0,0,0,21.65,13.95,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2680,PE,0,0,0,397.75,410.65,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2700,CE,0,0,0,0.05,12.35,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2700,PE,0,0,0,466.15,428.95,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2750,CE,0,0,0,0.05,8.95,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,29-Apr-2021,2750,PE,0,0,0,515.85,475.40,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1700,CE,0,0,0,532.30,591.05,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1700,PE,0,0,0,0.05,5.80,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1750,CE,0,0,0,482.75,544.35,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1750,PE,0,0,0,0.05,8.75,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1800,CE,0,0,0,433.20,498.75,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1800,PE,0,0,0,0.05,12.85,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1850,CE,0,0,0,383.70,454.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1850,PE,0,0,0,0.05,18.35,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1880,CE,0,0,0,450.20,428.70,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1880,PE,0,0,0,23.75,22.35,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1900,CE,0,0,0,334.15,411.85,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1900,PE,0,0,0,0.05,25.40,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1920,CE,0,0,0,416.85,395.30,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1920,PE,0,0,0,30.20,28.70,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1940,CE,0,0,0,400.65,379.05,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1940,PE,0,0,0,33.80,32.35,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1950,CE,0,0,0,284.60,371.05,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1950,PE,0,0,0,0.05,34.30,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1960,CE,0,0,0,384.70,363.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1960,PE,0,0,0,37.75,36.30,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1980,CE,0,0,0,369.10,347.55,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,1980,PE,0,0,0,42.05,40.60,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2000,CE,0,0,0,235.10,332.30,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2000,PE,0,0,0,0.05,45.25,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2020,CE,0,0,0,339,317.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2020,PE,0,0,0,51.65,50.35,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2040,CE,0,0,0,324.40,302.95,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2040,PE,0,0,0,56.95,55.70,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2050,CE,0,0,0,185.55,295.85,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2050,PE,0,0,0,0.05,58.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2060,CE,0,0,0,310.15,288.85,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2060,PE,0,0,0,62.60,61.40,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2080,CE,0,0,0,296.30,275,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2080,PE,0,0,0,68.60,67.45,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2100,CE,0,0,0,136,261.65,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2100,PE,0,0,0,0.05,74,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2120,CE,0,0,0,269.65,248.70,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2120,PE,0,0,0,81.65,80.95,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2140,CE,0,0,0,256.95,236.20,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2140,PE,0,0,0,88.85,88.30,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2150,CE,0,0,0,86.50,230.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2150,PE,0,0,0,0.05,92.15,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2160,CE,0,0,0,244.60,224.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2160,PE,0,0,0,96.40,96.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2180,CE,0,0,0,232.70,212.40,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2180,PE,0,0,0,104.30,104.25,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2200,CE,0,0,0,36.95,201.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2200,PE,0,0,0,0.05,112.85,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2220,CE,0,0,0,210,190.25,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2220,PE,0,0,0,121.40,121.85,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2240,CE,0,0,0,199.25,179.75,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2240,PE,0,0,0,130.50,131.30,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2250,CE,0,0,0,0.05,174.70,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2250,PE,0,0,0,12.65,136.15,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2260,CE,0,0,0,188.90,169.70,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2260,PE,0,0,0,140,141.15,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2280,CE,0,0,0,178.90,160.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2280,PE,0,0,0,149.90,151.35,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2300,CE,0,0,0,0.05,150.85,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2300,PE,0,0,0,62.15,162,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2320,CE,0,0,0,160.15,142,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2320,PE,0,0,0,170.85,173.05,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2340,CE,0,0,0,151.30,133.55,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2340,PE,0,0,0,181.90,184.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2350,CE,0,0,0,0.05,129.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2350,PE,0,0,0,111.70,190.35,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2360,CE,0,0,0,142.85,125.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2360,PE,0,0,0,193.30,196.30,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2380,CE,0,0,0,134.75,117.80,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2380,PE,0,0,0,205.10,208.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2400,CE,0,0,0,0.05,110.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2400,PE,0,0,0,161.25,221.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2420,CE,0,0,0,119.60,103.55,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2420,PE,0,0,0,229.70,234,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2440,CE,0,0,0,112.55,96.95,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2440,PE,0,0,0,242.50,247.30,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2450,CE,0,0,0,0.05,93.80,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2450,PE,0,0,0,210.75,254.05,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2460,CE,0,0,0,105.85,90.70,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2460,PE,0,0,0,255.70,260.90,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2480,CE,0,0,0,99.45,84.75,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2480,PE,0,0,0,269.15,274.85,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2500,CE,0,0,0,0.05,79.15,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2500,PE,0,0,0,260.30,289.15,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2520,CE,0,0,0,87.60,73.85,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2520,PE,0,0,0,297.05,303.70,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2540,CE,0,0,0,82.15,68.95,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2540,PE,0,0,0,311.45,318.70,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2550,CE,0,0,0,0.05,66.55,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2550,PE,0,0,0,309.85,326.25,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2560,CE,0,0,0,76.95,64.25,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2560,PE,0,0,0,326.15,333.85,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2580,CE,0,0,0,72.15,59.80,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2580,PE,0,0,0,341.20,349.30,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2600,CE,0,0,0,0.05,55.65,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2600,PE,0,0,0,359.40,365.05,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2620,CE,0,0,0,63.15,51.60,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2620,PE,0,0,0,371.95,380.90,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2640,CE,0,0,0,59,47.95,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2640,PE,0,0,0,387.70,397.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2650,CE,0,0,0,0.05,46.15,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2650,PE,0,0,0,408.90,405.25,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2660,CE,0,0,0,55,44.45,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2660,PE,0,0,0,403.55,413.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2680,CE,0,0,0,51.35,41.25,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2680,PE,0,0,0,419.75,430.15,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2700,CE,0,0,0,0.05,38.20,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2700,PE,0,0,0,458.45,447,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2750,CE,0,0,0,0.05,31.45,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,27-May-2021,2750,PE,0,0,0,508,489.95,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1700,CE,0,0,0,624.95,604.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1700,PE,0,0,0,14.85,14,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1720,CE,0,0,0,607.10,586.20,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1720,PE,0,0,0,16.80,15.90,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1740,CE,0,0,0,589.45,568.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1740,PE,0,0,0,18.95,18.05,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1760,CE,0,0,0,572,551,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1760,PE,0,0,0,21.30,20.35,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1780,CE,0,0,0,554.75,533.75,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1780,PE,0,0,0,23.85,22.90,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1800,CE,0,0,0,537.70,516.70,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1800,PE,0,0,0,26.65,25.70,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1820,CE,0,0,0,520.90,499.85,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1820,PE,0,0,0,29.65,28.70,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1840,CE,0,0,0,504.35,483.30,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1840,PE,0,0,0,32.95,31.95,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1860,CE,0,0,0,488.05,467,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1860,PE,0,0,0,36.45,35.50,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1880,CE,0,0,0,472,450.95,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1880,PE,0,0,0,40.20,39.25,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1900,CE,0,0,0,456.25,435.20,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1900,PE,0,0,0,44.25,43.35,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1920,CE,0,0,0,440.75,419.75,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1920,PE,0,0,0,48.55,47.70,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1940,CE,0,0,0,425.55,404.60,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1940,PE,0,0,0,53.15,52.35,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1960,CE,0,0,0,410.70,389.80,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1960,PE,0,0,0,58.15,57.40,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1980,CE,0,0,0,396.05,375.20,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,1980,PE,0,0,0,63.30,62.65,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2000,CE,0,0,0,381.70,361,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2000,PE,0,0,0,68.80,68.25,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2020,CE,0,0,0,367.70,347.05,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2020,PE,0,0,0,74.60,74.15,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2040,CE,0,0,0,354,333.45,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2040,PE,0,0,0,80.70,80.35,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2060,CE,0,0,0,340.50,320.10,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2060,PE,0,0,0,87.05,86.85,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2080,CE,0,0,0,327.45,307.20,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2080,PE,0,0,0,93.80,93.75,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2100,CE,0,0,0,314.75,294.65,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2100,PE,0,0,0,100.90,101,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2120,CE,0,0,0,302.35,282.40,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2120,PE,0,0,0,108.30,108.60,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2140,CE,0,0,0,290.25,270.55,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2140,PE,0,0,0,116.05,116.55,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2160,CE,0,0,0,278.55,259,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2160,PE,0,0,0,124.15,124.85,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2180,CE,0,0,0,267.10,247.80,0,0,0,0,30-Mar-2021
OPTSTK,PIIND,24-Jun-2021,2180,PE,0,0,0,132.55,133.45,0,0,0,0,30-Mar-2021
